Time,True,Meteo,Imagery,MM
2021-11-15 07:40:00,27.999998092651367,61.480133056640625,19.214799880981445,23.0585994720459
2021-11-15 07:50:00,31.0,63.95222473144531,22.02251434326172,24.360454559326172
2021-11-15 08:00:00,33.0,65.12925720214844,35.638423919677734,24.45696258544922
2021-11-15 08:10:00,33.0,65.61698913574219,39.05646896362305,24.616785049438477
2021-11-15 08:20:00,34.0,63.83294677734375,42.10981750488281,22.777320861816406
2021-11-15 08:30:00,35.0,65.8012924194336,40.58897018432617,25.55577278137207
2021-11-15 08:40:00,36.0,67.91952514648438,41.71269989013672,27.437482833862305
2021-11-15 08:50:00,41.0,68.03414916992188,39.9854736328125,28.636978149414062
2021-11-15 09:00:00,46.0,73.48009490966797,38.919944763183594,35.826168060302734
2021-11-15 09:10:00,47.0,79.0692138671875,38.76620864868164,40.228172302246094
2021-11-15 09:20:00,49.0,80.35789489746094,38.278385162353516,40.308040618896484
2021-11-15 09:30:00,50.0,82.65717315673828,38.01683044433594,42.976741790771484
2021-11-15 09:40:00,50.0,84.78324890136719,37.27755355834961,44.058380126953125
2021-11-15 09:50:00,51.0,85.8729019165039,38.66413879394531,44.312068939208984
2021-11-15 10:00:00,52.0,88.61491394042969,37.358909606933594,45.510169982910156
2021-11-15 10:10:00,51.0,90.81556701660156,38.34121322631836,46.49214553833008
2021-11-15 10:20:00,53.0,91.67308807373047,38.76539611816406,46.756771087646484
2021-11-15 10:30:00,55.999996185302734,94.98717498779297,39.012718200683594,48.72016143798828
2021-11-15 10:40:00,58.0,99.99517822265625,38.28889465332031,51.152992248535156
2021-11-15 10:50:00,58.0,103.69912719726562,36.174705505371094,52.968997955322266
2021-11-15 11:00:00,58.0,106.07601165771484,35.45756530761719,53.945919036865234
2021-11-15 11:10:00,58.0,108.5009536743164,35.40318298339844,54.710594177246094
2021-11-15 11:20:00,55.999996185302734,110.51189422607422,35.31162643432617,55.51918411254883
2021-11-15 11:30:00,54.0,108.84908294677734,38.08600616455078,55.12662124633789
2021-11-15 11:40:00,55.999996185302734,107.87776184082031,39.86445236206055,55.63817596435547
2021-11-15 11:50:00,57.0,110.14227294921875,40.441932678222656,59.25968551635742
2021-11-15 12:00:00,58.0,110.206787109375,39.30125427246094,60.0247917175293
2021-11-15 12:10:00,59.0,107.34895324707031,37.7645149230957,58.64070129394531
2021-11-15 12:20:00,59.0,106.41726684570312,35.14981460571289,57.40138244628906
2021-11-15 12:30:00,58.0,101.28470611572266,33.751007080078125,55.27613067626953
2021-11-15 12:40:00,55.999996185302734,94.262939453125,34.0317268371582,52.430908203125
2021-11-15 12:50:00,55.0,84.67707824707031,34.898223876953125,48.734798431396484
2021-11-15 13:00:00,54.0,74.89837646484375,36.90687942504883,42.23290252685547
2021-11-15 13:10:00,54.0,65.91107940673828,36.688106536865234,36.4573860168457
2021-11-15 13:20:00,50.0,56.39389419555664,37.279666900634766,32.459938049316406
2021-11-15 13:30:00,46.0,42.105403900146484,38.38911819458008,25.382343292236328
2021-11-15 13:40:00,48.0,33.22224807739258,38.77930450439453,22.047651290893555
2021-11-15 13:50:00,49.0,32.1561164855957,38.14509582519531,22.679195404052734
2021-11-15 14:00:00,49.0,29.866390228271484,35.3316535949707,20.736059188842773
2021-11-15 14:10:00,47.0,26.81563949584961,34.77975082397461,16.93299674987793
2021-11-15 14:20:00,43.0,20.63624382019043,33.5629768371582,14.159021377563477
2021-11-15 14:30:00,36.0,15.312078475952148,36.094547271728516,11.391195297241211
2021-11-15 14:40:00,24.0,9.276575088500977,34.8146858215332,8.274641990661621
2021-11-15 14:50:00,13.999999046325684,4.1461501121521,36.4211311340332,4.905953884124756
2021-11-15 15:00:00,6.0,2.4382147789001465,35.4650764465332,3.5471267700195312
2021-11-15 15:10:00,1.0,1.816084861755371,32.99752426147461,2.7835869789123535
2021-11-15 15:20:00,0.0,1.584660530090332,31.342390060424805,2.5142908096313477
2021-11-15 15:30:00,0.0,1.1779223680496216,28.920238494873047,1.9004255533218384
2021-11-15 15:40:00,0.0,0.7860774397850037,28.038461685180664,1.5003571510314941
2021-11-15 15:50:00,0.0,0.5512036681175232,26.576814651489258,1.19696843624115
2021-11-15 16:00:00,0.0,0.3844088315963745,25.952116012573242,0.9974236488342285
2021-11-15 16:10:00,0.0,0.2662036120891571,23.65369415283203,0.7961050868034363
2021-11-15 16:20:00,0.0,0.18219207227230072,26.30879020690918,0.6236634850502014
2021-11-15 16:30:00,0.0,0.12218619883060455,26.31965446472168,0.486637145280838
2021-11-15 16:40:00,0.0,0.08345732092857361,22.81868553161621,0.3780735731124878
2021-11-15 16:50:00,0.0,0.059932127594947815,22.22801971435547,0.29665881395339966
2021-11-15 17:00:00,0.0,0.04488326981663704,41.28643798828125,0.24300451576709747
2021-11-15 17:10:00,0.0,0.033183202147483826,2.2603909969329834,0.19351449608802795
2021-11-15 17:20:00,0.0,0.02111942321062088,0.685389518737793,0.1470842957496643
2021-11-15 17:30:00,0.0,0.01592734269797802,0.4367932975292206,0.12642008066177368
2021-11-15 17:40:00,0.0,0.010762456804513931,0.11738342046737671,0.09749051928520203
2021-11-15 17:50:00,0.0,0.005984914023429155,0.008631385862827301,0.06947819143533707
2021-11-15 18:00:00,0.0,0.003989414777606726,0.010565613396465778,0.057213615626096725
2021-11-15 18:10:00,0.0,0.0031699854880571365,0.013483420014381409,0.04631712660193443
2021-11-15 18:20:00,0.0,0.002272514859214425,0.008543512783944607,0.03717183694243431
2021-11-15 18:30:00,0.0,0.4866933226585388,0.12466825544834137,1.9009228944778442
2021-11-15 18:40:00,0.0,35.703346252441406,5.179019927978516,2.207726240158081
2021-11-16 06:10:00,0.0,96.92101287841797,49.95965576171875,20.728796005249023
2021-11-16 06:20:00,0.0,101.23136901855469,62.559234619140625,23.293161392211914
2021-11-16 06:30:00,1.0,109.30552673339844,70.04631805419922,27.74773406982422
2021-11-16 06:40:00,5.0,117.37743377685547,81.96028900146484,32.82252883911133
2021-11-16 06:50:00,16.0,128.7528076171875,97.49156188964844,40.714908599853516
2021-11-16 07:00:00,26.0,183.1409454345703,105.41587829589844,95.39913177490234
2021-11-16 07:10:00,26.0,197.2340087890625,99.92030334472656,97.1274642944336
2021-11-16 07:20:00,26.0,107.31913757324219,76.80706024169922,19.484785079956055
2021-11-16 07:30:00,27.999998092651367,90.56139373779297,69.05316162109375,23.110702514648438
2021-11-16 07:40:00,32.0,80.93656921386719,38.214698791503906,19.286531448364258
2021-11-16 07:50:00,37.0,80.87307739257812,37.189781188964844,20.437191009521484
2021-11-16 08:00:00,40.0,81.50663757324219,51.75776672363281,20.403276443481445
2021-11-16 08:10:00,38.0,79.97586822509766,45.47794723510742,19.189044952392578
2021-11-16 08:20:00,34.0,71.52413940429688,49.277164459228516,14.827545166015625
2021-11-16 08:30:00,31.0,62.61550521850586,45.32826232910156,13.607900619506836
2021-11-16 08:40:00,30.0,56.482391357421875,45.39207077026367,12.819043159484863
2021-11-16 08:50:00,36.0,54.632171630859375,48.80544662475586,13.306093215942383
2021-11-16 09:00:00,44.0,60.23179244995117,45.68941116333008,16.766748428344727
2021-11-16 09:10:00,48.0,66.40452575683594,48.41242218017578,19.951236724853516
2021-11-16 09:20:00,52.0,67.95942687988281,51.858070373535156,21.14540672302246
2021-11-16 09:30:00,55.0,70.13748931884766,56.76054763793945,24.47703742980957
2021-11-16 09:40:00,57.0,71.55322265625,52.689002990722656,27.37697410583496
2021-11-16 09:50:00,57.0,70.55543518066406,52.705806732177734,29.041542053222656
2021-11-16 10:00:00,58.0,68.05740356445312,49.4024658203125,30.41385841369629
2021-11-16 10:10:00,59.0,67.5661849975586,48.60380935668945,32.02130126953125
2021-11-16 10:20:00,64.0,69.33375549316406,48.18838119506836,34.89749526977539
2021-11-16 10:30:00,70.0,75.03507995605469,48.17466735839844,41.250709533691406
2021-11-16 10:40:00,74.0,80.75664520263672,49.07579803466797,47.69914245605469
2021-11-16 10:50:00,71.0,84.31773376464844,44.71831512451172,53.09305953979492
2021-11-16 11:00:00,66.0,81.23566436767578,47.857723236083984,50.74131774902344
2021-11-16 11:10:00,64.0,78.08830261230469,51.1868896484375,52.01137924194336
2021-11-16 11:20:00,62.999996185302734,76.62876892089844,51.21773910522461,55.841529846191406
2021-11-16 11:30:00,62.0,75.18414306640625,45.54951858520508,57.9859733581543
2021-11-16 11:40:00,61.000003814697266,73.86341857910156,45.99418640136719,58.55242919921875
2021-11-16 11:50:00,61.000003814697266,71.69828033447266,46.51030349731445,57.12726974487305
2021-11-16 12:00:00,62.0,67.98702239990234,51.50944900512695,53.1976318359375
2021-11-16 12:10:00,62.999996185302734,64.33769989013672,50.24568176269531,49.90440368652344
2021-11-16 12:20:00,64.0,61.22064208984375,53.370948791503906,46.926395416259766
2021-11-16 12:30:00,64.0,58.87336349487305,45.26431655883789,43.799495697021484
2021-11-16 12:40:00,61.000003814697266,54.58171844482422,46.36186981201172,40.13178253173828
2021-11-16 12:50:00,58.0,46.71139907836914,47.92190933227539,35.46641540527344
2021-11-16 13:00:00,57.0,40.45396423339844,50.34040832519531,32.98881912231445
2021-11-16 13:10:00,57.0,34.992828369140625,46.01374053955078,29.04397964477539
2021-11-16 13:20:00,54.0,30.926448822021484,45.021385192871094,26.74916648864746
2021-11-16 13:30:00,50.0,21.867570877075195,48.82831573486328,21.40764045715332
2021-11-16 13:40:00,49.0,16.04607582092285,49.12554931640625,18.489057540893555
2021-11-16 13:50:00,51.0,11.587489128112793,47.592323303222656,17.460582733154297
2021-11-16 14:00:00,53.0,8.01848316192627,46.897037506103516,18.108022689819336
2021-11-16 14:10:00,53.0,4.588732719421387,44.350948333740234,16.0613956451416
2021-11-16 14:20:00,48.0,2.3063621520996094,41.453922271728516,13.782364845275879
2021-11-16 14:30:00,39.0,1.1822038888931274,39.785240173339844,11.012774467468262
2021-11-16 14:40:00,26.0,0.7058860063552856,44.23176956176758,7.839271068572998
2021-11-16 14:50:00,15.0,0.4442691206932068,43.808128356933594,4.46727180480957
2021-11-16 15:00:00,6.999999523162842,0.46109578013420105,54.92491912841797,3.645803928375244
2021-11-16 15:10:00,1.0,0.3468610346317291,48.37446212768555,2.8663456439971924
2021-11-16 15:20:00,0.0,0.2502559423446655,54.03205871582031,2.33939790725708
2021-11-16 15:30:00,0.0,0.17328371107578278,53.400272369384766,1.9130408763885498
2021-11-16 15:40:00,0.0,0.11960507184267044,52.28990173339844,1.565193772315979
2021-11-16 15:50:00,0.0,0.08401723206043243,50.05299377441406,1.3083112239837646
2021-11-16 16:00:00,0.0,0.058140866458415985,39.05541229248047,1.022165060043335
2021-11-16 16:10:00,0.0,0.04351039230823517,39.74810791015625,0.8220191597938538
2021-11-16 16:20:00,0.0,0.031842708587646484,40.14228057861328,0.6688968539237976
2021-11-16 16:30:00,0.0,0.0229969322681427,40.62586212158203,0.5430921912193298
2021-11-16 16:40:00,0.0,0.016597997397184372,46.613895416259766,0.44275227189064026
2021-11-16 16:50:00,0.0,0.01139768771827221,34.25037384033203,0.3608502149581909
2021-11-16 17:00:00,0.0,0.007323563564568758,20.179237365722656,0.28671935200691223
2021-11-16 17:10:00,0.0,0.004807662684470415,1.1357918977737427,0.22705744206905365
2021-11-16 17:20:00,0.0,0.0032825698144733906,1.1574205160140991,0.18151704967021942
2021-11-16 17:30:00,0.0,0.0022576553747057915,3.8950672149658203,0.14550495147705078
2021-11-16 17:40:00,0.0,0.0015653016744181514,4.692326068878174,0.11909125000238419
2021-11-16 17:50:00,0.0,0.0010678793769329786,3.3469624519348145,0.09931620955467224
2021-11-16 18:00:00,0.0,0.0007085014949552715,4.373542785644531,0.080107182264328
2021-11-16 18:10:00,0.0,0.0004990653833374381,4.222316265106201,0.06451501697301865
2021-11-16 18:20:00,0.0,0.00035708973882719874,5.654351711273193,0.05298777297139168
2021-11-16 18:30:00,0.0,0.1896389126777649,1.0203899145126343,0.9498804211616516
2021-11-16 18:40:00,0.0,12.683347702026367,0.5441901087760925,1.1204030513763428
2021-11-17 06:10:00,0.0,17.140600204467773,1.3992074728012085,8.147075653076172
2021-11-17 06:20:00,0.0,19.56559181213379,5.370970249176025,11.358152389526367
2021-11-17 06:30:00,0.0,19.148401260375977,9.720036506652832,10.655046463012695
2021-11-17 06:40:00,1.0,20.100954055786133,13.380924224853516,11.901140213012695
2021-11-17 06:50:00,4.0,21.731752395629883,19.996994018554688,14.53648853302002
2021-11-17 07:00:00,6.0,24.55772590637207,28.79279899597168,18.89262580871582
2021-11-17 07:10:00,5.0,25.553617477416992,32.2763557434082,20.015024185180664
2021-11-17 07:20:00,8.0,21.82851219177246,40.34278106689453,11.757142066955566
2021-11-17 07:30:00,19.0,26.85262107849121,47.497352600097656,21.958730697631836
2021-11-17 07:40:00,43.0,37.3732795715332,33.25725173950195,47.11775207519531
2021-11-17 07:50:00,48.0,69.29688262939453,42.999107360839844,88.21009826660156
2021-11-17 08:00:00,45.0,65.16995239257812,61.872154235839844,71.98831939697266
2021-11-17 08:10:00,43.0,64.11344146728516,76.62122344970703,69.03840637207031
2021-11-17 08:20:00,54.0,64.15425872802734,63.90602493286133,70.01448059082031
2021-11-17 08:30:00,62.999996185302734,79.05999755859375,65.77777862548828,92.94444274902344
2021-11-17 08:40:00,57.0,87.90314483642578,49.63636779785156,100.3048324584961
2021-11-17 08:50:00,129.0,78.49596405029297,50.516998291015625,78.83074951171875
2021-11-17 09:00:00,198.0,206.69728088378906,66.21676635742188,222.55291748046875
2021-11-17 09:10:00,181.0,239.8828887939453,73.33756256103516,303.17388916015625
2021-11-17 09:20:00,209.0,197.86155700683594,60.963253021240234,203.3145294189453
2021-11-17 09:30:00,246.0,303.803466796875,56.841712951660156,306.01116943359375
2021-11-17 09:40:00,260.0,324.9683837890625,57.99991989135742,354.3873596191406
2021-11-17 09:50:00,269.0,308.25860595703125,64.54441833496094,353.8726806640625
2021-11-17 10:00:00,277.0,338.60382080078125,65.36380004882812,371.9656677246094
2021-11-17 10:10:00,282.0,345.05242919921875,50.50406265258789,383.09893798828125
2021-11-17 10:20:00,250.0,349.3158264160156,57.48359298706055,392.4400939941406
2021-11-17 10:30:00,214.0,304.8061828613281,112.75436401367188,325.1664123535156
2021-11-17 10:40:00,202.0,282.605224609375,185.74050903320312,270.0816955566406
2021-11-17 10:50:00,214.0,279.5638122558594,163.48782348632812,270.0191650390625
2021-11-17 11:00:00,223.99998474121094,294.9370422363281,232.86131286621094,302.7951354980469
2021-11-17 11:10:00,203.0,292.9358825683594,211.54608154296875,311.2303466796875
2021-11-17 11:20:00,185.0,260.04400634765625,315.0146484375,261.0631408691406
2021-11-17 11:30:00,170.0,249.1707763671875,305.0718994140625,239.26893615722656
2021-11-17 11:40:00,159.0,232.7373046875,300.72113037109375,221.2119598388672
2021-11-17 11:50:00,183.0,221.6690673828125,201.98892211914062,209.5244140625
2021-11-17 12:00:00,203.0,262.7474670410156,199.84523010253906,262.5531921386719
2021-11-17 12:10:00,181.0,273.316162109375,183.17135620117188,268.0015563964844
2021-11-17 12:20:00,207.0,230.25537109375,180.9212646484375,216.76251220703125
2021-11-17 12:30:00,223.0,276.8283386230469,131.55503845214844,287.693115234375
2021-11-17 12:40:00,166.0,241.26943969726562,93.07440948486328,283.219482421875
2021-11-17 12:50:00,176.0,176.92044067382812,134.6038055419922,175.05540466308594
2021-11-17 13:00:00,199.0,238.8915557861328,161.85238647460938,251.55262756347656
2021-11-17 13:10:00,186.0,199.98886108398438,110.40556335449219,278.98126220703125
2021-11-17 13:20:00,170.0,154.82208251953125,78.44270324707031,233.8715362548828
2021-11-17 13:30:00,154.0,162.2937469482422,51.513267517089844,221.24371337890625
2021-11-17 13:40:00,137.0,140.71180725097656,66.9112777709961,205.0692596435547
2021-11-17 13:50:00,120.0,116.08622741699219,91.40727996826172,188.29115295410156
2021-11-17 14:00:00,103.0,95.01689147949219,78.27111053466797,172.48329162597656
2021-11-17 14:10:00,85.0,78.44586181640625,103.1025619506836,157.7520751953125
2021-11-17 14:20:00,60.0,64.31453704833984,71.08584594726562,142.85391235351562
2021-11-17 14:30:00,38.0,46.41154098510742,27.18294334411621,93.86405181884766
2021-11-17 14:40:00,26.0,43.25250244140625,13.561418533325195,76.79226684570312
2021-11-17 14:50:00,17.0,47.54615020751953,3.3109772205352783,85.51537322998047
2021-11-17 15:00:00,10.0,38.44097137451172,0.38161465525627136,94.32367706298828
2021-11-17 15:10:00,2.0,13.52384090423584,0.06680595874786377,70.98971557617188
2021-11-17 15:20:00,0.0,5.211583614349365,0.0005199024453759193,35.590187072753906
2021-11-17 15:30:00,0.0,3.5721845626831055,4.317613274906762e-05,26.976402282714844
2021-11-17 15:40:00,0.0,1.9589542150497437,1.6657668311381713e-05,15.531806945800781
2021-11-17 15:50:00,0.0,1.1618521213531494,0.00033830702886916697,6.375754356384277
2021-11-17 16:00:00,0.0,1.815656304359436,0.012664447538554668,7.906730651855469
2021-11-17 16:10:00,0.0,1.0194064378738403,0.003199229249730706,6.932967185974121
2021-11-17 16:20:00,0.0,0.6121370792388916,0.0013352115638554096,5.3112006187438965
2021-11-17 16:30:00,0.0,0.38704079389572144,0.00016023745411075652,3.760251998901367
2021-11-17 16:40:00,0.0,0.25600552558898926,0.00033729130518622696,2.8157451152801514
2021-11-17 16:50:00,0.0,0.17557601630687714,0.0002989170025102794,2.186690092086792
2021-11-17 17:00:00,0.0,0.12585154175758362,4.0435326809529215e-05,1.7140995264053345
2021-11-17 17:10:00,0.0,0.08634497225284576,0.0017320242477580905,1.3455474376678467
2021-11-17 17:20:00,0.0,0.059021372348070145,4.0007710456848145,1.0485316514968872
2021-11-17 17:30:00,0.0,0.04102512449026108,128.7663116455078,0.8388686180114746
2021-11-17 17:40:00,0.0,0.02890070714056492,86.697509765625,0.6512930989265442
2021-11-17 17:50:00,0.0,0.021019041538238525,5.66922664642334,0.46684446930885315
2021-11-17 18:00:00,0.0,0.01904318854212761,1.563830852508545,0.43423253297805786
2021-11-17 18:10:00,0.0,0.011861313134431839,1.3076130151748657,0.32628461718559265
2021-11-17 18:20:00,0.0,0.00729213934391737,0.2674577534198761,0.20319126546382904
2021-11-17 18:30:00,0.0,7.441422939300537,0.04828423261642456,16.926227569580078
2021-11-17 18:40:00,0.0,34.18449783325195,0.6763468980789185,5.445431709289551
2021-11-18 06:10:00,0.0,41.336647033691406,13.672528266906738,21.10293960571289
2021-11-18 06:20:00,0.0,39.9011116027832,32.195430755615234,19.397470474243164
2021-11-18 06:30:00,0.0,41.51026916503906,60.2474365234375,21.729047775268555
2021-11-18 06:40:00,2.0,42.357810974121094,86.60265350341797,23.74303436279297
2021-11-18 06:50:00,6.0,45.30378723144531,94.47095489501953,28.127147674560547
2021-11-18 07:00:00,13.0,48.51494598388672,136.20315551757812,33.13810348510742
2021-11-18 07:10:00,25.0,59.524620056152344,148.96783447265625,47.81607437133789
2021-11-18 07:20:00,40.0,88.70706939697266,100.66925811767578,92.45675659179688
2021-11-18 07:30:00,60.0,106.08378601074219,112.9593276977539,110.6756362915039
2021-11-18 07:40:00,86.0,140.2330780029297,114.88643646240234,141.31568908691406
2021-11-18 07:50:00,105.0,182.18087768554688,164.74310302734375,188.64390563964844
2021-11-18 08:00:00,120.99999237060547,188.73129272460938,156.44789123535156,192.97279357910156
2021-11-18 08:10:00,137.0,204.13536071777344,125.46125030517578,209.73202514648438
2021-11-18 08:20:00,152.0,219.31283569335938,81.28876495361328,229.44346618652344
2021-11-18 08:30:00,167.0,231.75506591796875,134.86058044433594,245.71876525878906
2021-11-18 08:40:00,181.0,244.13140869140625,211.93075561523438,261.8983154296875
2021-11-18 08:50:00,195.0,256.9643859863281,203.6270294189453,278.69085693359375
2021-11-18 09:00:00,207.0,269.72027587890625,173.21185302734375,295.77471923828125
2021-11-18 09:10:00,219.0,282.2115783691406,184.61448669433594,313.4677734375
2021-11-18 09:20:00,230.0,295.923828125,262.7987976074219,328.0699768066406
2021-11-18 09:30:00,240.0,309.0928955078125,359.9618835449219,338.664306640625
2021-11-18 09:40:00,249.00001525878906,323.0211486816406,355.47454833984375,348.24420166015625
2021-11-18 09:50:00,256.0,335.76727294921875,358.6182556152344,358.0677490234375
2021-11-18 10:00:00,263.0,345.68597412109375,344.3909606933594,367.7821044921875
2021-11-18 10:10:00,268.0,351.2453308105469,375.2193908691406,378.67431640625
2021-11-18 10:20:00,273.0,356.2516174316406,343.3018798828125,389.4197082519531
2021-11-18 10:30:00,268.0,359.91650390625,341.812744140625,396.17181396484375
2021-11-18 10:40:00,244.00001525878906,353.084228515625,353.73809814453125,388.62347412109375
2021-11-18 10:50:00,234.00001525878906,319.8352355957031,371.538818359375,355.6755065917969
2021-11-18 11:00:00,228.0,314.90673828125,368.70123291015625,351.22747802734375
2021-11-18 11:10:00,221.0,306.16632080078125,375.6767272949219,346.39703369140625
2021-11-18 11:20:00,195.0,294.7015686035156,345.4960021972656,329.5409240722656
2021-11-18 11:30:00,176.0,253.244384765625,336.4864807128906,276.2123718261719
2021-11-18 11:40:00,193.0,237.70098876953125,312.47027587890625,254.673828125
2021-11-18 11:50:00,181.0,271.8305358886719,325.0513916015625,299.9656066894531
2021-11-18 12:00:00,167.0,245.69677734375,256.36865234375,250.99554443359375
2021-11-18 12:10:00,179.0,230.39979553222656,229.17437744140625,236.7973175048828
2021-11-18 12:20:00,161.0,262.6913757324219,213.63748168945312,264.50860595703125
2021-11-18 12:30:00,140.0,216.25413513183594,179.83404541015625,214.21417236328125
2021-11-18 12:40:00,142.0,199.83624267578125,155.20887756347656,195.20594787597656
2021-11-18 12:50:00,143.0,214.89622497558594,160.16615295410156,210.5600128173828
2021-11-18 13:00:00,140.0,205.40426635742188,166.11422729492188,206.9060516357422
2021-11-18 13:10:00,129.0,189.09857177734375,164.40626525878906,199.3916015625
2021-11-18 13:20:00,137.0,171.75665283203125,133.7421112060547,184.1958465576172
2021-11-18 13:30:00,139.0,190.8237762451172,86.43148040771484,227.4014892578125
2021-11-18 13:40:00,101.0,150.59693908691406,61.64281463623047,221.48817443847656
2021-11-18 13:50:00,82.0,108.85684967041016,10.973153114318848,141.3980255126953
2021-11-18 14:00:00,73.0,132.30404663085938,14.707352638244629,150.51048278808594
2021-11-18 14:10:00,68.0,121.2079849243164,12.206100463867188,152.9320526123047
2021-11-18 14:20:00,51.0,109.30535125732422,20.420146942138672,163.86355590820312
2021-11-18 14:30:00,30.0,73.66572570800781,27.940637588500977,120.30099487304688
2021-11-18 14:40:00,12.0,47.490352630615234,37.73500442504883,87.72742462158203
2021-11-18 14:50:00,4.0,16.953048706054688,41.78386688232422,43.90520095825195
2021-11-18 15:00:00,1.0,12.57181453704834,26.29372215270996,32.21146011352539
2021-11-18 15:10:00,0.0,11.407991409301758,21.872438430786133,23.203981399536133
2021-11-18 15:20:00,0.0,19.122602462768555,24.713470458984375,28.10431480407715
2021-11-18 15:30:00,0.0,18.04216957092285,12.850354194641113,29.44695281982422
2021-11-18 15:40:00,0.0,12.51215648651123,0.05395304039120674,28.963008880615234
2021-11-18 15:50:00,0.0,6.78865385055542,1.2414796401571948e-05,20.531139373779297
2021-11-18 16:00:00,0.0,6.47421407699585,1.3174736523069441e-05,19.46860694885254
2021-11-18 16:10:00,0.0,4.443954944610596,4.289115167921409e-05,15.759708404541016
2021-11-18 16:20:00,0.0,2.7383129596710205,0.0010464430088177323,11.168270111083984
2021-11-18 16:30:00,0.0,2.2118136882781982,0.01074476633220911,9.683568000793457
2021-11-18 16:40:00,0.0,1.5654761791229248,0.19715718924999237,7.5407633781433105
2021-11-18 16:50:00,0.0,0.9855419993400574,0.01626221276819706,5.366745948791504
2021-11-18 17:00:00,0.0,0.8995541930198669,0.02067514881491661,5.185001850128174
2021-11-18 17:10:00,0.0,0.6892298460006714,0.6853545904159546,4.417601108551025
2021-11-18 17:20:00,0.0,0.458390474319458,7.312866687774658,3.36810040473938
2021-11-18 17:30:00,0.0,0.29313167929649353,34.833065032958984,2.399223804473877
2021-11-18 17:40:00,0.0,0.21423444151878357,16.457901000976562,1.8971749544143677
2021-11-18 17:50:00,0.0,0.16435369849205017,1.2020326852798462,1.5801233053207397
2021-11-18 18:00:00,0.0,0.11735543608665466,0.03993542119860649,1.2077059745788574
2021-11-18 18:10:00,0.0,0.08524518460035324,0.0035457173362374306,0.9496384859085083
2021-11-18 18:20:00,0.0,0.06286121904850006,0.0012718221405521035,0.7737653851509094
2021-11-18 18:30:00,0.0,9.847402572631836,0.10583526641130447,24.29941177368164
2021-11-18 18:40:00,0.0,74.8836441040039,2.6221420764923096,18.260801315307617
2021-11-19 06:10:00,0.0,51.33860397338867,31.22336196899414,34.87331771850586
2021-11-19 06:20:00,0.0,57.63011932373047,40.43672180175781,41.208091735839844
2021-11-19 06:30:00,0.0,64.3385238647461,46.119728088378906,50.16427993774414
2021-11-19 06:40:00,2.0,70.9013671875,55.59279251098633,58.805355072021484
2021-11-19 06:50:00,9.0,76.48550415039062,48.89400100708008,66.38785552978516
2021-11-19 07:00:00,17.0,83.86153411865234,61.49591064453125,77.13706970214844
2021-11-19 07:10:00,22.0,83.02035522460938,78.91792297363281,75.91636657714844
2021-11-19 07:20:00,26.0,68.45285034179688,75.48051452636719,57.55453872680664
2021-11-19 07:30:00,27.999998092651367,66.87265014648438,58.183921813964844,63.60566711425781
2021-11-19 07:40:00,27.999998092651367,58.33342742919922,37.23167419433594,62.5372200012207
2021-11-19 07:50:00,41.0,52.41932678222656,46.64057922363281,62.921546936035156
2021-11-19 08:00:00,62.999996185302734,69.04679107666016,50.89605712890625,85.74757385253906
2021-11-19 08:10:00,97.0,99.50365447998047,41.41096496582031,113.86550903320312
2021-11-19 08:20:00,137.0,166.22305297851562,49.52683639526367,163.8126983642578
2021-11-19 08:30:00,172.0,229.347900390625,50.808902740478516,220.2862548828125
2021-11-19 08:40:00,187.0,265.93524169921875,52.60760498046875,265.5924377441406
2021-11-19 08:50:00,201.0,266.1355285644531,41.88707733154297,263.4613037109375
2021-11-19 09:00:00,201.0,290.90594482421875,40.07470703125,294.85443115234375
2021-11-19 09:10:00,170.0,292.1786804199219,42.05836868286133,284.23687744140625
2021-11-19 09:20:00,136.0,250.77117919921875,64.72592163085938,223.95826721191406
2021-11-19 09:30:00,123.0,215.3758544921875,93.50382232666016,192.39183044433594
2021-11-19 09:40:00,161.0,202.6361846923828,184.15924072265625,181.1136016845703
2021-11-19 09:50:00,162.0,289.9988708496094,289.4107666015625,257.9405517578125
2021-11-19 10:00:00,157.0,265.4524230957031,382.100341796875,230.9302978515625
2021-11-19 10:10:00,176.0,268.7440490722656,390.1188049316406,222.70513916015625
2021-11-19 10:20:00,232.0,321.6966857910156,390.755859375,266.6207580566406
2021-11-19 10:30:00,284.0,402.5266418457031,424.697021484375,361.4374694824219
2021-11-19 10:40:00,286.0,396.6494445800781,394.97540283203125,420.0893249511719
2021-11-19 10:50:00,251.0,379.9333801269531,373.8341369628906,395.1946716308594
2021-11-19 11:00:00,204.0,380.10821533203125,385.6220703125,360.87811279296875
2021-11-19 11:10:00,165.0,330.1092834472656,398.21246337890625,285.00341796875
2021-11-19 11:20:00,139.0,265.266357421875,332.537353515625,234.9717559814453
2021-11-19 11:30:00,118.0,230.21685791015625,224.60182189941406,207.2724151611328
2021-11-19 11:40:00,97.0,201.20867919921875,267.1886901855469,182.723388671875
2021-11-19 11:50:00,101.0,174.02410888671875,294.2729187011719,158.46783447265625
2021-11-19 12:00:00,111.0,192.53001403808594,347.76458740234375,171.99676513671875
2021-11-19 12:10:00,111.99999237060547,210.79254150390625,305.56707763671875,186.78721618652344
2021-11-19 12:20:00,106.0,211.789306640625,223.28416442871094,185.32984924316406
2021-11-19 12:30:00,110.0,200.64923095703125,167.3922119140625,175.7211151123047
